popsize,avgemployers,unemployed,avgsalary,livarea,beforeschool,docsperpop,bedsperpop,cliniccap,invests,funds,companies,factoriescap,conscap,consnewareas,consnewapt,retailturnover,foodservturnover,lat,lon,dollar,saldo
0.0916584645669291,0.1277847835224884,0.0328091720668872,0.3754049243805299,0.3362068965517241,0.0001777251184834,0.2094455852156057,0.2555555555555556,0.2006226219301279,0.0808003403448764,0.5984427141268075,0.0139533551085897,0.6303060117619254,0.0547164663149347,0.0136321565516329,0.0289479217775285,0.0523302595811031,0.0345355456731068,0.7912471338349083,0.2947733624715681,0.4299583911234397,0.0285746942507715
0.0922121062992126,0.1244220260613703,0.029704989350614,0.3978634417965731,0.3433908045977011,0.0001540284360189,0.1978097193702943,0.2623015873015872,0.2066758906952611,0.0868740266588632,0.5984427141268075,0.0144595343151299,0.6053134518373018,0.0624582549717437,0.0128917096390321,0.0256068783439639,0.0607665667167201,0.0368502136352878,0.7912471338349083,0.2947733624715681,0.4410540915395284,0.0054863412961481
0.093011811023622,0.1254728877679697,0.0247654869261793,0.3712710720572198,0.3505747126436782,0.0001658767772511,0.1834360027378508,0.2468253968253968,0.2109996540989276,0.119655549865992,0.6362625139043382,0.0151232976142723,0.5620550261770463,0.0526768605215755,0.0149279386486843,0.0325926964323263,0.0740531773383227,0.0386787211779214,0.7912471338349083,0.2947733624715681,0.5325936199722607,0.0216786680382519
0.0938730314960629,0.1233711643547709,0.0228848506820138,0.3309262466711698,0.3563218390804598,0.000173775671406,0.216974674880219,0.2472222222222222,0.2127291594603943,0.1203474970847106,0.6818687430478308,0.0156151509942123,0.5081556485143562,0.0474119708007491,0.0128784873727356,0.0227097497722015,0.0610792623931454,0.026912091881859,0.7912471338349083,0.2947733624715681,0.8446601941747574,0.0189735969825122
0.0949187992125984,0.119588062211013,0.0217519372819141,0.3231628539722505,0.3620689655172414,0.000173775671406,0.2067077344284736,0.2436507936507936,0.209270148737461,0.0771727406872608,0.6585094549499444,0.015467117452677,0.4953807896290839,0.033152385454554,0.015364273436467,0.0345552674002943,0.0454996931537367,0.0266477733348281,0.7912471338349083,0.2947733624715681,0.9292649098474342,0.0245361374633291
0.0959645669291338,0.1164354770912148,0.0199845923777586,0.3222406821323,0.3649425287356322,0.000173775671406,0.2121834360027378,0.2246031746031746,0.209270148737461,0.063463693934197,0.671857619577308,0.0148224552556682,0.5454812177965581,0.0316072163935064,0.0126404865793997,0.0263545244269993,0.0599918173350358,0.0253943470732588,0.7912471338349083,0.2947733624715681,0.8085991678224688,0.0368804053796624
0.0967642716535433,0.1179066834804539,0.018579779761635,0.318831129135887,0.367816091954023,0.000173775671406,0.2114989733059548,0.2214285714285714,0.2066758906952611,0.0787684226317539,0.664071190211346,0.0144356579374629,0.6770478434600008,0.0345438853642285,0.0142800476001586,0.0280600920539239,0.0661955234629357,0.027504127583243,0.7912471338349083,0.2947733624715681,0.8696255201109571,0.0310892673448394
0.0974409448818897,0.1189575451870533,0.018375855349617,0.3102395280570845,0.3735632183908046,0.0001836492890995,0.2258726899383983,0.2301587301587301,0.2170529228640608,0.070487269679483,0.7419354838709677,0.0140297595171241,0.3114027338435334,0.0331091072114192,0.0172550575168583,0.0360038316861755,0.0688134422996893,0.032175337892547,0.7912471338349083,0.2947733624715681,0.8973647711511791,0.0239265439859793
0.0971948818897637,0.1168558217738545,0.0487152762042869,0.2891886286351988,0.3807471264367816,0.0001836492890995,0.2381930184804928,0.242063492063492,0.2187824282255275,0.0450838212972645,0.7630700778642936,0.013776669913854,0.5143968300544943,0.0188984709178976,0.0161576094142536,0.0278731805331651,0.0650467709661017,0.0277192352728676,0.7912471338349083,0.2947733624715681,1.0,-0.0135634548710328
0.0086122047244094,0.0193358554014291,0.0008836724520777,1.0,0.2902298850574712,0.0184241706161137,0.891170431211499,0.7936507936507936,0.3679522656520235,0.2157063827611346,0.6084538375973304,0.0021488739900292,0.0029098694585661,0.0003255484579845,0.0287022647589373,0.0732213236495936,0.006939097875405,0.0032689705644206,0.9329370909178052,1.0,0.4410540915395284,0.0076199184668724
0.1435777559055118,0.1385035729298024,0.0242443467621335,0.3717225449808462,0.3103448275862069,0.0002251184834123,0.3169062286105407,0.3944444444444445,0.3216879972327914,0.0184365107587682,0.5450500556173525,0.0700198651462189,0.077339394731427,0.0387919292988348,0.0034774560359645,0.0086680217751921,0.0199427770302167,0.0092367676918669,0.7570080034652537,0.5853974818121658,0.420249653259362,-0.0079247152055473
0.1430241141732283,0.1353509878100042,0.0204830742738025,0.3758037217726045,0.3132183908045977,0.0002251184834123,0.3258042436687201,0.4511904761904762,0.3120892424766516,0.0172096868643007,0.5773081201334815,0.0231027830305808,0.077059422680522,0.0229312240552018,0.0036096786989289,0.0115885142870493,0.0240681217392392,0.0128140625583915,0.7570080034652537,0.5853974818121658,0.4063800277392511,-0.0195450908675277
0.1422859251968504,0.1284153005464481,0.0156795214573798,0.3942619135443016,0.317528735632184,0.0002369668246445,0.3832991101984942,0.4476190476190476,0.2525077827741265,0.0176285629553702,0.5873192436040043,0.0237951979829236,0.084858619009236,0.0290256686744174,0.0034377892370752,0.009836218779935,0.0323821667206334,0.0102953996786128,0.7570080034652537,0.5853974818121658,0.4299583911234397,-0.0379852935573589
0.1412401574803149,0.1273644388398487,0.0115104001450129,0.4091521224534851,0.3218390804597701,0.0002409162717219,0.3798767967145791,0.3825396825396825,0.2575233483223798,0.0526639250369204,0.5973303670745272,0.0245831184459343,0.0907406984115523,0.0195700913355806,0.0055136850456168,0.0179435059928506,0.0508352511196609,0.0099680936009068,0.7570080034652537,0.5853974818121658,0.4410540915395284,-0.060730750180973
0.1399483267716535,0.1214796132828919,0.0115557166810169,0.382876851011953,0.3275862068965517,0.0002389415481832,0.3764544832306639,0.3646825396825397,0.2941023867173988,0.0349157231474302,0.6696329254727474,0.0250940729280079,0.0828782094113277,0.0189173856899649,0.0063599100885891,0.0158874792645031,0.0517622311857941,0.003290332224672,0.7570080034652537,0.5853974818121658,0.5325936199722607,-0.069988951118223
0.139517716535433,0.1254728877679697,0.0234059908460597,0.3335469772127565,0.3290229885057471,0.0002527646129541,0.3155373032169747,0.3361111111111111,0.2496540989277066,0.0261715180629052,0.6407119021134594,0.0267033407827631,0.0741064957441991,0.0077006145990216,0.0034113447044823,0.0070559099086469,0.0408711624220511,0.0031163596048681,0.7570080034652537,0.5853974818121658,0.8446601941747574,-0.0309749685678363
0.1392716535433071,0.1191677175283732,0.0164045860334436,0.3175278236178238,0.3318965517241379,0.0002507898894154,0.3429158110882957,0.3349206349206349,0.2778450363196126,0.0132892441386394,0.6829810901001112,0.0248696349779382,0.0547502159215625,0.0093828503536512,0.0074838027237868,0.0199528048410083,0.0382860280118233,0.0045843230315034,0.7570080034652537,0.5853974818121658,0.9292649098474342,-0.0184783022821655
0.1389025590551181,0.1164354770912148,0.0124620474010966,0.3181695302531167,0.3333333333333333,0.2575039494470774,0.3442847364818617,0.3289682539682539,0.2738671739882393,0.0112987541790508,0.710789766407119,0.0224390197314385,0.0563729423332392,0.0135719326201221,0.0033452333730001,0.008200742973295,0.0371496786874472,0.0075163870099779,0.7570080034652537,0.5853974818121658,0.8085991678224688,-0.0064769306968415
0.1387180118110236,0.1132828919714165,0.0133683781211764,0.3183769623772053,0.3347701149425288,0.2571090047393365,0.3305954825462012,0.3043650793650794,0.2796610169491525,0.0197331563972079,0.7419354838709677,0.0213407063587569,0.0524244421185541,0.0109248331090596,0.0034245669707787,0.008037195392631,0.0399812852796856,0.0075104338727157,0.7570080034652537,0.5853974818121658,0.8696255201109571,0.0094486988989217
0.1381643700787401,0.1107608238755779,0.0129152127611365,0.3142265486253282,0.3362068965517241,0.0002567140600315,0.3141683778234086,0.2948412698412698,0.2808716707021791,0.0099248309144642,0.7486095661846496,0.0198890225966038,0.0498168840071984,0.0218706954975276,0.0022610075366917,0.0049297913600149,0.0416643930769333,0.005085064215155,0.7570080034652537,0.5853974818121658,0.8973647711511791,0.0022478759477273
0.1371186023622047,0.1103404791929382,0.0601123850092898,0.2894131930467188,0.3405172413793104,0.0002567140600315,0.3285420944558522,0.2888888888888888,0.2836388792805257,0.0122385406257405,0.793103448275862,0.018212900884381,0.0464283978623852,0.0242901629540324,0.0040460134867116,0.0111913273054367,0.0406850637064948,0.0030597238312343,0.7570080034652537,0.5853974818121658,1.0,-0.0078104164285442
0.0653297244094488,0.0645229087852038,0.0234739656500657,0.2085454808694328,0.3419540229885058,8.688783570300159e-05,0.2416153319644079,0.4091269841269841,0.1786579038395019,0.0046706778517057,0.5773081201334815,0.0337850743987928,0.0333885898696436,0.006021475817867,0.0035171228348538,0.0087614775355716,0.0092523508932296,0.0045965843267685,0.7984177118097321,0.2469947094024447,0.420249653259362,-0.0098296948222654
0.0650221456692913,0.0666246321984026,0.0175601577015452,0.216882578840542,0.346264367816092,8.886255924170616e-05,0.2553045859000684,0.4095238095238095,0.1796091317883085,0.0083237726726783,0.5183537263626251,0.0317890092258323,0.0298890340993021,0.0021164572595809,0.0041914584159724,0.0078502838718721,0.0177271768289468,0.0051583766209499,0.7984177118097321,0.2469947094024447,0.4063800277392511,-0.0179830075818188
0.0647760826771653,0.0662042875157629,0.0101055875288892,0.2382822070552086,0.3505747126436782,9.67614533965245e-05,0.2573579739904175,0.4234126984126984,0.1945693531649948,0.0084290056343966,0.5027808676307007,0.0298884495635398,0.0322854765088684,0.005524250739694,0.0067036890122967,0.0109576879044882,0.0220136568982344,0.0052428765399803,0.7984177118097321,0.2469947094024447,0.4299583911234397,-0.0120775707699927
0.0646530511811023,0.0680958385876418,0.0065255811845742,0.2526032404057253,0.339080459770115,9.873617693522908e-05,0.268309377138946,0.4273809523809524,0.197768938083708,0.0077913398489651,0.60734149054505,0.0255763757568811,0.0328701455040263,0.0082510218733478,0.0054475737141346,0.0089717529964253,0.0231940053061226,0.0062659466596908,0.7984177118097321,0.2469947094024447,0.4410540915395284,-0.0082295119442221
0.0644685039370078,0.0670449768810424,0.0085195087687497,0.2416192667390382,0.3448275862068966,9.873617693522908e-05,0.2600958247775496,0.3599206349206349,0.2039951573849878,0.0076705290755482,0.639599555061179,0.025442668041946,0.0351561700419716,0.0086280446128626,0.0050905725241306,0.0103034975818322,0.0235991615190584,0.0065676762958257,0.7984177118097321,0.2469947094024447,0.5325936199722607,-0.0055625404808168
0.0644685039370078,0.0670449768810424,0.0125073639371006,0.2141616704547313,0.3505747126436782,0.0001105845181674,0.2525667351129363,0.3555555555555555,0.209270148737461,0.008651967126247,0.6051167964404893,0.0252230053674097,0.0318263529281983,0.0111050521174524,0.005460795980431,0.0139482722366299,0.0224433504156365,0.0057920575009031,0.7984177118097321,0.2469947094024447,0.8446601941747574,-0.0034670629024269
0.0642839566929133,0.0655737704918032,0.0131871119771604,0.2083609569597122,0.353448275862069,0.0001105845181674,0.2566735112936345,0.3626984126984127,0.2221549636803873,0.0085681171924051,0.6184649610678531,0.0248600844268714,0.0310188874970875,0.0069797025323083,0.0057384635726563,0.0142520034578631,0.0223318312400753,0.0048076373058285,0.7984177118097321,0.2469947094024447,0.9292649098474342,-0.0100582923762715
0.0640378937007874,0.0655737704918032,0.0116916662890288,0.2194182462548068,0.3577586206896552,0.0001125592417061,0.2484599589322381,0.3543650793650793,0.2161881701833275,0.0073606251515457,0.6362625139043382,0.0230836819284472,0.0339783541548993,0.0104000149018061,0.0081581383049054,0.0155603841031751,0.0232859201247908,0.0047166996773671,0.7984177118097321,0.2469947094024447,0.8085991678224688,-0.0146683430487293
0.0639148622047244,0.0657839428331231,0.0094938142928354,0.2178538213384134,0.3620689655172414,0.0001125592417061,0.2484599589322381,0.3551587301587302,0.2204254583189207,0.0078161277981007,0.6507230255839822,0.0224008175271713,0.0319999849512241,0.0075023802395637,0.0040195689541187,0.010981051844583,0.0240199416234634,0.005606536118689,0.7984177118097321,0.2469947094024447,0.8696255201109571,-0.0020573779860555
0.0639763779527559,0.0678856662463219,0.0088593827887796,0.2177510687144498,0.3663793103448276,0.0001145339652448,0.2381930184804928,0.3511904761904761,0.2080594949844344,0.0093135888936853,0.6763070077864293,0.0211019425820869,0.028867924929338,0.0072083016638456,0.0041914584159724,0.0114249667063853,0.0244098806445175,0.0055902201128592,0.7984177118097321,0.2469947094024447,0.8973647711511791,0.0118108736236522
0.0636072834645669,0.0653635981504834,0.0642588480536547,0.2044316036015012,0.3721264367816092,0.0001086097946287,0.2511978097193703,0.3587301587301587,0.2152369422345209,0.0073351894488114,0.6918798665183538,0.0193541917368632,0.0282635028711561,0.0064156173025338,0.0043104588126404,0.0123828882502745,0.0258940355857806,0.0047451841747947,0.7984177118097321,0.2469947094024447,1.0,0.0038099592334362
0.1280757874015748,0.0762925598991172,0.0288666334345402,0.2103123527529352,0.264367816091954,9.281200631911532e-05,0.2067077344284736,0.3142857142857143,0.197509512279488,0.0078353395175388,0.4149054505005561,0.0155196454835444,0.0227045302938716,0.017020029357094,0.01360571201904,0.0207705427443284,0.0394001551257719,0.0059917535533216,0.6484072566785845,0.2316029794225335,0.420249653259362,0.0108202842229588
0.1286909448818897,0.0744010088272383,0.0305886618026918,0.2233153013466501,0.2686781609195402,9.873617693522908e-05,0.2005475701574264,0.3146825396825397,0.1984607402282946,0.0063336911589708,0.4905450500556173,0.0153907130441426,0.0295449700340985,0.0130705774307344,0.0138040460134867,0.0272423541506039,0.0418749098182577,0.0054449530998916,0.6484072566785845,0.2316029794225335,0.4063800277392511,0.0597401607802796
0.1293061023622047,0.0769230769230769,0.018602438029637,0.245992396739279,0.2729885057471264,0.0001026856240126,0.2046543463381245,0.3162698412698412,0.2034763057765479,0.0078931411928348,0.5005561735261401,0.0158491394953488,0.0380281722670152,0.011845756888721,0.0122570408568028,0.0216350085278381,0.0465930212469344,0.0066351757041244,0.6484072566785845,0.2316029794225335,0.4299583911234397,0.0447670209928753
0.1294906496062992,0.0777637662883564,0.0140254678932342,0.2540529601511044,0.2772988505747126,0.0001165086887835,0.218343600273785,0.3222222222222222,0.2068488412314078,0.0067195278324308,0.4560622914349276,0.0162836895688881,0.0329233348261886,0.0118221898063907,0.0122438185905064,0.0216583724679329,0.0465094369742225,0.0062508358558491,0.6484072566785845,0.2316029794225335,0.4410540915395284,0.0134491560940297
0.1293676181102362,0.0775535939470365,0.0156342049213758,0.2290014478354864,0.2816091954022989,0.0001303317535545,0.2019164955509924,0.3238095238095237,0.210307851954341,0.0048442532677159,0.5150166852057841,0.0163218917731553,0.0273389349135967,0.0136882479774369,0.012323152188285,0.0191584308777832,0.0522444893951888,0.0094597051459322,0.6484072566785845,0.2316029794225335,0.5325936199722607,-0.0100582923762715
0.1289370078740157,0.0754518705338377,0.0203697829337925,0.197178855834767,0.2887931034482759,0.0001441548183254,0.2053388090349076,0.3162698412698412,0.2117779315115876,0.0043702550850142,0.5228031145717463,0.017085935858499,0.0240483875332725,0.0064721490795004,0.0125743752479174,0.0224527464311581,0.0003307818996102,0.0027990831745082,0.6484072566785845,0.2316029794225335,0.8446601941747574,-0.0245742370556635
0.1288139763779527,0.0729298024379991,0.0138895182852222,0.1908950040387127,0.2945402298850575,0.0001461295418641,0.2087611225188227,0.3134920634920635,0.2114320304392943,0.00259398237789,0.5639599555061179,0.017109812236166,0.0223070350688118,0.0090680379890553,0.0125875975142139,0.0228265694726758,0.0002993400865377,0.0031327802483899,0.6484072566785845,0.2316029794225335,0.9292649098474342,-0.0090296033832437
0.1286909448818897,0.069567044976881,0.0116463497530248,0.1948945786487613,0.3160919540229885,0.0001500789889415,0.2272416153319644,0.3150793650793651,0.224403320650294,0.0030605595499191,0.5761957730812013,0.017181441369167,0.0200505960356488,0.0233353704607534,0.0127462647097712,0.0233639400948575,0.0368073870082983,0.0071857630454551,0.6484072566785845,0.2316029794225335,0.8085991678224688,-0.0004952947003467
0.1284448818897638,0.0685161832702816,0.011147867856981,0.1913308869341509,0.3218390804597701,0.0001560031595576,0.2217659137577002,0.3158730158730158,0.2148045658941542,0.0020574700520175,0.6040044493882091,0.0159780719347506,0.0175907628264811,0.0292636605387728,0.0082110273700912,0.015093105301278,0.0350969553931001,0.0075685470309054,0.6484072566785845,0.2316029794225335,0.8696255201109571,-0.0088391054215719
0.1277066929133858,0.0676754939050021,0.010853310372955,0.1936544778537101,0.3275862068965517,0.0001560031595576,0.2251882272416153,0.3126984126984127,0.2199930819785541,0.002837101064193,0.6095661846496107,0.0133850973201153,0.0136904056461904,0.0264094715236368,0.00907047467936,0.0143220952781477,0.0357042643412374,0.0083041444000149,0.6484072566785845,0.2316029794225335,0.8973647711511791,-0.02926048691279
0.1267839566929134,0.0666246321984026,0.0233606743100557,0.1837158131959368,0.3347701149425288,0.0001560031595576,0.2224503764544832,0.3206349206349206,0.2173988239363541,0.003486217430972,0.6095661846496107,0.0125876263060378,0.0192741538401411,0.0257381000536762,0.0092820309401031,0.016074390785262,0.0385602917421978,0.0065305909538223,0.6484072566785845,0.2316029794225335,1.0,-0.0144397454947232
0.0688976377952756,0.0388818831441782,0.0096977387048534,0.3369113773052823,0.278735632183908,6.911532385466035e-05,0.2470910335386721,0.2043650793650793,0.1676755447941888,0.0427326132640114,0.503893214682981,0.0111789200236853,0.0109247511194159,0.0105453241765918,0.002208118471506,0.0028036728113829,0.010053582734711,0.0012083162051397,0.6250194150318189,0.744746977395415,0.420249653259362,0.0027812702404084
0.06908218503937,0.0397225725094577,0.007114696152626,0.3623700553125385,0.2801724137931035,9.083728278041074e-05,0.2354551676933607,0.475,0.1771013490141819,0.0352995049466783,0.4516129032258064,0.0113221782896873,0.0150850071166987,0.0145913955947797,0.0042707920137511,0.0115651503469545,0.0141027379325519,0.0013685488994357,0.6250194150318189,0.744746977395415,0.4063800277392511,0.0196212900521964
0.0688361220472441,0.0411937788986969,0.0068881134726061,0.37114061473046,0.2830459770114942,9.873617693522908e-05,0.2320328542094455,0.4738095238095238,0.1754583189207886,0.0359326184800575,0.3103448275862068,0.0116755486791587,0.0167610900297704,0.0125659907066075,0.0040856802856009,0.0104670451624962,0.0263911833104163,0.0103008383472227,0.6250194150318189,0.744746977395415,0.4299583911234397,-0.0093344001219186
0.0687746062992126,0.0430853299705758,0.0052114016404586,0.4079832705775575,0.2902298850574712,9.873617693522908e-05,0.2286105407255304,0.451984126984127,0.1833275683154617,0.0082762046722275,0.2402669632925472,0.0119238630068954,0.0169137766514744,0.0087397239874319,0.0087928070871347,0.0264713441274736,0.0262076819969193,0.0364422219315619,0.6250194150318189,0.744746977395415,0.4410540915395284,0.004533851487789
0.069820374015748,0.0441361916771752,0.0047582362804187,0.3552924371569663,0.2974137931034483,0.00010663507109,0.2265571526351814,0.3166666666666666,0.172691110342442,0.0060748098205599,0.282536151279199,0.0113269535652207,0.0133173309146164,0.0043812046919109,0.0115959275419806,0.0232237564542884,0.0212112635941821,0.0326608767143764,0.6250194150318189,0.744746977395415,0.5325936199722607,0.0639692155293938
0.0706815944881889,0.0441361916771752,0.0084515339647437,0.3015411016008799,0.2988505747126437,0.0001086097946287,0.2231348391512662,0.3226190476190476,0.170875129712902,0.0179648872535928,0.282536151279199,0.0117901552919603,0.0119369657405733,0.0026884965239152,0.006267354224514,0.0137379967757762,0.0179600285226911,0.0286994157728863,0.6250194150318189,0.744746977395415,0.8446601941747574,0.0559302015468434
0.0715428149606299,0.0430853299705758,0.0058231748765124,0.3043250422690732,0.3017241379310345,0.0001145339652448,0.2251882272416153,0.3083333333333333,0.1542718782428225,0.0100780251502284,0.2791991101223581,0.0120718965484308,0.0089885826021343,0.002664610304305,0.0074044691260081,0.0165883974673488,0.010040323965731,0.0292382189169998,0.6250194150318189,0.744746977395415,0.9292649098474342,0.0637025183830533
0.0714812992125984,0.0405632618747372,0.0046449449404087,0.3050379973685013,0.3074712643678161,0.0001145339652448,0.2245037645448322,0.3027777777777777,0.1551366309235558,0.0060773028127728,0.3448275862068965,0.0113651557694878,0.0075181040482289,0.0025924635090054,0.0069416898056326,0.0141819116375785,0.0044819407711765,0.0323253173387147,0.6250194150318189,0.744746977395415,0.8085991678224688,0.0036956604564331
0.0713582677165354,0.0397225725094577,0.0048941858884306,0.3073873397253642,0.3103448275862069,0.0001145339652448,0.2258726899383983,0.3035714285714285,0.1564337599446558,0.0029041026985165,0.371523915461624,0.0118235822206941,0.0072111527675818,0.0056787952899748,0.005103794790427,0.0088082054157613,0.0033398970700983,0.0296598490227587,0.6250194150318189,0.744746977395415,0.8696255201109571,-0.0006476930696841
0.0708046259842519,0.0399327448507776,0.003715955952327,0.3168466982983042,0.3204022988505747,0.0001145339652448,0.2340862422997947,0.3055555555555556,0.1575579384296091,0.004419452580878,0.4026696329254727,0.0115513915152904,0.0066975202755655,0.0084892856753208,0.0090308078804707,0.0168220368682974,0.0073369439156649,0.0304743027268084,0.6250194150318189,0.744746977395415,0.8973647711511791,-0.0194688916828589
0.0703125,0.0401429171920975,0.0083155843567317,0.2852322019465222,0.3505747126436782,0.0001165086887835,0.2279260780287474,0.3059523809523809,0.1569526115530958,0.0072599217700312,0.4338153503893214,0.0108494260118808,0.0063528432139647,0.0055381626290555,0.0099034774560359,0.0186677881357912,0.0149088087483729,0.0166001943271422,0.6250194150318189,0.744746977395415,1.0,-0.0075056196898693
0.21875,0.2524169819251786,0.0341006933430008,0.3794709985884119,0.3232758620689655,0.0002705371248025,0.7399041752224503,0.5507936507936508,0.397094430992736,0.0188568314830016,0.575083426028921,0.0640698718316046,0.0483712417171749,0.0218038042861085,0.0119132619330953,0.0276161771921216,0.0588847155616682,0.0158575930839468,0.9309651168356646,0.2284568696482158,0.420249653259362,0.0019811788013868
0.2193036417322834,0.2440100882723833,0.0248334617301853,0.3967011692055537,0.3247126436781609,0.0003258293838862,0.6913073237508556,0.5095238095238096,0.3386371497751643,0.0285549884000701,0.5272525027808675,0.0626516149981853,0.0491079428117357,0.049875081898968,0.0093878090704746,0.0237143991962804,0.0643228514606176,0.0141182779625546,0.9309651168356646,0.2284568696482158,0.4063800277392511,0.0435097344458414
0.2202263779527559,0.2414880201765447,0.0235872569900756,0.4177116436603845,0.3247126436781609,0.0003396524486571,0.6440793976728268,0.5357142857142857,0.3932030439294361,0.0258137538046672,0.5383759733036707,0.0623889748438484,0.0453741790402459,0.0682222843129141,0.009308475472696,0.0241583140580827,0.0698262368848394,0.0123892870934389,0.9309651168356646,0.2284568696482158,0.4299583911234397,0.050520059435364
0.2198572834645669,0.219630096679277,0.0244256129061494,0.4385267315074878,0.3218390804597701,0.0003436018957345,0.6331279945242985,0.5313492063492063,0.3938948460740228,0.0161498649567373,0.5305895439377085,0.0644900960785437,0.0379670515148824,0.0724751306020382,0.0125479307153246,0.0341580804186818,0.0910603504720711,0.0123404898040534,0.9309651168356646,0.2284568696482158,0.4410540915395284,-0.0279651007734217
0.2202878937007874,0.2108028583438419,0.0285267594145103,0.4036415915034944,0.3247126436781609,0.0003495260663507,0.6290212183436004,0.5107142857142857,0.386890349360083,0.0179842855843189,0.4460511679644048,0.0604549882528221,0.032226928405492,0.0292986948869956,0.0082374719026841,0.0253966028831102,0.0908129997179888,0.0137068313464628,0.9309651168356646,0.2284568696482158,0.5325936199722607,0.0142873471253857
0.2204109251968504,0.2055485498108449,0.0397426020754973,0.3461433086792625,0.3261494252873563,0.0003653238546603,0.5633127994524298,0.503968253968254,0.3815288827395364,0.0100460883840302,0.4805339265850945,0.0621549863427119,0.0291124036001317,0.0203156223896252,0.0102737009123363,0.0241816779981776,0.0870894160828737,0.0174361024951106,0.9309651168356646,0.2284568696482158,0.8446601941747574,0.0068960262125195
